prediction_id,fixture_id,market_code,model_name,model_version,p_pred,prediction_created_at,league_code,match_datetime_utc,actual,brier,edge,odds_used,hours_to_kickoff,odds_band,kickoff_band,edge_band
482719,561,h_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.8257783099555253,2026-02-27 22:35:26.457661+00:00,E0,2026-02-01 14:00:00+00:00,1.0,0.03035319728195303,,,-632.5906826836111,missing,<=6h,missing
482718,561,ao15,market_outcome_gbm,fixtures_first_prematch_v1,0.018018018018018018,2026-02-27 22:35:26.457661+00:00,E0,2026-02-01 14:00:00+00:00,1.0,0.9642886129372615,,,-632.5906826836111,missing,<=6h,missing
482717,561,ho15,market_outcome_gbm,fixtures_first_prematch_v1,0.7355577689243028,2026-02-27 22:35:26.457661+00:00,E0,2026-02-01 14:00:00+00:00,1.0,0.06992969357629243,,,-632.5906826836111,missing,<=6h,missing
482716,561,dc_12,market_outcome_gbm,fixtures_first_prematch_v1,0.8063041868165381,2026-02-27 22:35:26.457661+00:00,E0,2026-02-01 14:00:00+00:00,1.0,0.03751806804480255,,,-632.5906826836111,missing,<=6h,missing
482715,561,dc_x2,market_outcome_gbm,fixtures_first_prematch_v1,0.3099275168785132,2026-02-27 22:35:26.457661+00:00,E0,2026-02-01 14:00:00+00:00,0.0,0.0960550657184811,,,-632.5906826836111,missing,<=6h,missing
482714,561,dc_1x,market_outcome_gbm,fixtures_first_prematch_v1,0.9009536242047624,2026-02-27 22:35:26.457661+00:00,E0,2026-02-01 14:00:00+00:00,1.0,0.009810184558171422,,,-632.5906826836111,missing,<=6h,missing
482713,561,1x2_a,market_outcome_gbm,fixtures_first_prematch_v1,0.09904637579523808,2026-02-27 22:35:26.457661+00:00,E0,2026-02-01 14:00:00+00:00,0.0,0.009810184558171522,,,-632.5906826836111,missing,<=6h,missing
482712,561,1x2_d,market_outcome_gbm,fixtures_first_prematch_v1,0.1947585328387846,2026-02-27 22:35:26.457661+00:00,E0,2026-02-01 14:00:00+00:00,0.0,0.037930886113515944,,,-632.5906826836111,missing,<=6h,missing
482711,561,1x2_h,market_outcome_gbm,fixtures_first_prematch_v1,0.6900724831214867,2026-02-27 22:35:26.457661+00:00,E0,2026-02-01 14:00:00+00:00,1.0,0.09605506571848113,,,-632.5906826836111,missing,<=6h,missing
482709,561,c85,market_outcome_gbm,fixtures_first_prematch_v1,0.6520476970742873,2026-02-27 22:35:26.457661+00:00,E0,2026-02-01 14:00:00+00:00,1.0,0.12107080511130691,,,-632.5906826836111,missing,<=6h,missing
482703,561,o15,market_outcome_gbm,fixtures_first_prematch_v1,0.8566274531186812,2026-02-27 22:35:26.457661+00:00,E0,2026-02-01 14:00:00+00:00,1.0,0.020555687199235968,-0.01837254688131884,1.1428571428571428,-632.5906826836111,<=1.50,<=6h,<0%
578246,20112,a_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.1528377181218963,2026-02-27 22:35:26.457661+00:00,G1,2026-02-01 13:30:00+00:00,0.0,0.02335936808070823,,,-633.0906826836111,missing,<=6h,missing
578245,20112,h_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.3163517686400276,2026-02-27 22:35:26.457661+00:00,G1,2026-02-01 13:30:00+00:00,1.0,0.46737490424161826,,,-633.0906826836111,missing,<=6h,missing
578244,20112,a_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.39651018832514273,2026-02-27 22:35:26.457661+00:00,G1,2026-02-01 13:30:00+00:00,0.0,0.15722032944564016,,,-633.0906826836111,missing,<=6h,missing
578243,20112,h_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.6479472635958566,2026-02-27 22:35:26.457661+00:00,G1,2026-02-01 13:30:00+00:00,1.0,0.12394112920964524,,,-633.0906826836111,missing,<=6h,missing
578242,20112,ao15,market_outcome_gbm,fixtures_first_prematch_v1,0.33905984481808416,2026-02-27 22:35:26.457661+00:00,G1,2026-02-01 13:30:00+00:00,0.0,0.11496157836806331,,,-633.0906826836111,missing,<=6h,missing
578241,20112,ho15,market_outcome_gbm,fixtures_first_prematch_v1,0.4544529119095712,2026-02-27 22:35:26.457661+00:00,G1,2026-02-01 13:30:00+00:00,1.0,0.297621625323946,,,-633.0906826836111,missing,<=6h,missing
578240,20112,dc_12,market_outcome_gbm,fixtures_first_prematch_v1,0.75799438590002,2026-02-27 22:35:26.457661+00:00,G1,2026-02-01 13:30:00+00:00,1.0,0.05856671725590844,,,-633.0906826836111,missing,<=6h,missing
578239,20112,dc_x2,market_outcome_gbm,fixtures_first_prematch_v1,0.44229542965362034,2026-02-27 22:35:26.457661+00:00,G1,2026-02-01 13:30:00+00:00,0.0,0.1956252470924806,,,-633.0906826836111,missing,<=6h,missing
578238,20112,dc_1x,market_outcome_gbm,fixtures_first_prematch_v1,0.7612732090861258,2026-02-27 22:35:26.457661+00:00,G1,2026-02-01 13:30:00+00:00,1.0,0.056990480700036594,,,-633.0906826836111,missing,<=6h,missing
578237,20112,1x2_a,market_outcome_gbm,fixtures_first_prematch_v1,0.23872679091387414,2026-02-27 22:35:26.457661+00:00,G1,2026-02-01 13:30:00+00:00,0.0,0.05699048070003658,,,-633.0906826836111,missing,<=6h,missing
578236,20112,1x2_d,market_outcome_gbm,fixtures_first_prematch_v1,0.2386128311064313,2026-02-27 22:35:26.457661+00:00,G1,2026-02-01 13:30:00+00:00,0.0,0.05693608316862631,,,-633.0906826836111,missing,<=6h,missing
578235,20112,1x2_h,market_outcome_gbm,fixtures_first_prematch_v1,0.5577045703463797,2026-02-27 22:35:26.457661+00:00,G1,2026-02-01 13:30:00+00:00,1.0,0.1956252470924806,,,-633.0906826836111,missing,<=6h,missing
578233,20112,c85,market_outcome_gbm,fixtures_first_prematch_v1,0.5639131908576093,2026-02-27 22:35:26.457661+00:00,G1,2026-02-01 13:30:00+00:00,1.0,0.19017170510799192,,,-633.0906826836111,missing,<=6h,missing
578227,20112,o15,market_outcome_gbm,fixtures_first_prematch_v1,0.7439395317611361,2026-02-27 22:35:26.457661+00:00,G1,2026-02-01 13:30:00+00:00,1.0,0.0655669633947062,-0.0560604682388639,1.25,-633.0906826836111,<=1.50,<=6h,<0%
546578,3816,a_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.2196855329618188,2026-02-27 22:35:26.457661+00:00,D1,2026-02-01 13:30:00+00:00,0.0,0.04826173339271838,,,-633.0906826836111,missing,<=6h,missing
546577,3816,h_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.24463259282274352,2026-02-27 22:35:26.457661+00:00,D1,2026-02-01 13:30:00+00:00,0.0,0.059845105471178224,,,-633.0906826836111,missing,<=6h,missing
546576,3816,a_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.5227732832049379,2026-02-27 22:35:26.457661+00:00,D1,2026-02-01 13:30:00+00:00,0.0,0.2732919056328702,,,-633.0906826836111,missing,<=6h,missing
546575,3816,h_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.638210553890037,2026-02-27 22:35:26.457661+00:00,D1,2026-02-01 13:30:00+00:00,1.0,0.1308916033165538,,,-633.0906826836111,missing,<=6h,missing
546574,3816,ao15,market_outcome_gbm,fixtures_first_prematch_v1,0.3708810891712216,2026-02-27 22:35:26.457661+00:00,D1,2026-02-01 13:30:00+00:00,0.0,0.13755278230483162,,,-633.0906826836111,missing,<=6h,missing
546573,3816,ho15,market_outcome_gbm,fixtures_first_prematch_v1,0.5234002198792764,2026-02-27 22:35:26.457661+00:00,D1,2026-02-01 13:30:00+00:00,0.0,0.2739477901696749,,,-633.0906826836111,missing,<=6h,missing
546572,3816,dc_12,market_outcome_gbm,fixtures_first_prematch_v1,0.7642975348991774,2026-02-27 22:35:26.457661+00:00,D1,2026-02-01 13:30:00+00:00,1.0,0.0555556520546045,,,-633.0906826836111,missing,<=6h,missing
546571,3816,dc_x2,market_outcome_gbm,fixtures_first_prematch_v1,0.5054126423348513,2026-02-27 22:35:26.457661+00:00,D1,2026-02-01 13:30:00+00:00,0.0,0.2554419390318963,,,-633.0906826836111,missing,<=6h,missing
546570,3816,dc_1x,market_outcome_gbm,fixtures_first_prematch_v1,0.7066701582488107,2026-02-27 22:35:26.457661+00:00,D1,2026-02-01 13:30:00+00:00,1.0,0.08604239606177773,,,-633.0906826836111,missing,<=6h,missing
546569,3816,1x2_a,market_outcome_gbm,fixtures_first_prematch_v1,0.2933298417511893,2026-02-27 22:35:26.457661+00:00,D1,2026-02-01 13:30:00+00:00,0.0,0.08604239606177777,,,-633.0906826836111,missing,<=6h,missing
546568,3816,1x2_d,market_outcome_gbm,fixtures_first_prematch_v1,0.23664317401920046,2026-02-27 22:35:26.457661+00:00,D1,2026-02-01 13:30:00+00:00,0.0,0.05599999180988159,,,-633.0906826836111,missing,<=6h,missing
546567,3816,1x2_h,market_outcome_gbm,fixtures_first_prematch_v1,0.4945873576651487,2026-02-27 22:35:26.457661+00:00,D1,2026-02-01 13:30:00+00:00,1.0,0.2554419390318963,,,-633.0906826836111,missing,<=6h,missing
546565,3816,c85,market_outcome_gbm,fixtures_first_prematch_v1,0.6243072517476628,2026-02-27 22:35:26.457661+00:00,D1,2026-02-01 13:30:00+00:00,0.0,0.38975954458471956,,,-633.0906826836111,missing,<=6h,missing
546559,3816,o15,market_outcome_gbm,fixtures_first_prematch_v1,0.8262977262977262,2026-02-27 22:35:26.457661+00:00,D1,2026-02-01 13:30:00+00:00,0.0,0.6827679324847921,-0.007035607035607128,1.2,-633.0906826836111,<=1.50,<=6h,<0%
508306,21988,a_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.3167380224260958,2026-02-27 22:35:26.457661+00:00,RO1,2026-02-01 13:15:00+00:00,0.0,0.10032297485039395,,,-633.3406826836111,missing,<=6h,missing
508305,21988,h_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.13028941781204603,2026-02-27 22:35:26.457661+00:00,RO1,2026-02-01 13:15:00+00:00,1.0,0.7563964967697098,,,-633.3406826836111,missing,<=6h,missing
508304,21988,a_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.7416673667408745,2026-02-27 22:35:26.457661+00:00,RO1,2026-02-01 13:15:00+00:00,0.0,0.5500704828883428,,,-633.3406826836111,missing,<=6h,missing
508303,21988,h_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.38588588588588585,2026-02-27 22:35:26.457661+00:00,RO1,2026-02-01 13:15:00+00:00,1.0,0.37713614515416327,,,-633.3406826836111,missing,<=6h,missing
508302,21988,ao15,market_outcome_gbm,fixtures_first_prematch_v1,0.573299875505758,2026-02-27 22:35:26.457661+00:00,RO1,2026-02-01 13:15:00+00:00,0.0,0.32867274725491763,,,-633.3406826836111,missing,<=6h,missing
508301,21988,ho15,market_outcome_gbm,fixtures_first_prematch_v1,0.19674047431718555,2026-02-27 22:35:26.457661+00:00,RO1,2026-02-01 13:15:00+00:00,1.0,0.64522586560018,,,-633.3406826836111,missing,<=6h,missing
508300,21988,dc_12,market_outcome_gbm,fixtures_first_prematch_v1,0.7419693143006674,2026-02-27 22:35:26.457661+00:00,RO1,2026-02-01 13:15:00+00:00,1.0,0.06657983476246777,,,-633.3406826836111,missing,<=6h,missing
508299,21988,dc_x2,market_outcome_gbm,fixtures_first_prematch_v1,0.9375,2026-02-27 22:35:26.457661+00:00,RO1,2026-02-01 13:15:00+00:00,0.0,0.87890625,,,-633.3406826836111,missing,<=6h,missing
508298,21988,dc_1x,market_outcome_gbm,fixtures_first_prematch_v1,0.5009886493324959,2026-02-27 22:35:26.457661+00:00,RO1,2026-02-01 13:15:00+00:00,1.0,0.24901232809500679,,,-633.3406826836111,missing,<=6h,missing
508297,21988,1x2_a,market_outcome_gbm,fixtures_first_prematch_v1,0.49901135066750424,2026-02-27 22:35:26.457661+00:00,RO1,2026-02-01 13:15:00+00:00,0.0,0.2490123280950069,,,-633.3406826836111,missing,<=6h,missing
508296,21988,1x2_d,market_outcome_gbm,fixtures_first_prematch_v1,0.2589713946177104,2026-02-27 22:35:26.457661+00:00,RO1,2026-02-01 13:15:00+00:00,0.0,0.06706618323024188,,,-633.3406826836111,missing,<=6h,missing
508295,21988,1x2_h,market_outcome_gbm,fixtures_first_prematch_v1,0.0625,2026-02-27 22:35:26.457661+00:00,RO1,2026-02-01 13:15:00+00:00,1.0,0.87890625,,,-633.3406826836111,missing,<=6h,missing
508293,21988,c85,market_outcome_gbm,fixtures_first_prematch_v1,0.6148840600639782,2026-02-27 22:35:26.457661+00:00,RO1,2026-02-01 13:15:00+00:00,1.0,0.14831428719280554,,,-633.3406826836111,missing,<=6h,missing
508287,21988,o15,market_outcome_gbm,fixtures_first_prematch_v1,0.7675690522978732,2026-02-27 22:35:26.457661+00:00,RO1,2026-02-01 13:15:00+00:00,1.0,0.0540241454497088,0.0175690522978732,1.3333333333333333,-633.3406826836111,<=1.50,<=6h,0-2%
535762,5867,a_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.20403095924779713,2026-02-27 22:35:26.457661+00:00,F1,2026-02-01 13:00:00+00:00,0.0,0.04162863233157625,,,-633.5906826836111,missing,<=6h,missing
535761,5867,h_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.37209131003258983,2026-02-27 22:35:26.457661+00:00,F1,2026-02-01 13:00:00+00:00,0.0,0.13845194300176888,,,-633.5906826836111,missing,<=6h,missing
535760,5867,a_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.5113937076201228,2026-02-27 22:35:26.457661+00:00,F1,2026-02-01 13:00:00+00:00,0.0,0.26152352419345565,,,-633.5906826836111,missing,<=6h,missing
535759,5867,h_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.6495701010900434,2026-02-27 22:35:26.457661+00:00,F1,2026-02-01 13:00:00+00:00,1.0,0.12280111405004238,,,-633.5906826836111,missing,<=6h,missing
535758,5867,ao15,market_outcome_gbm,fixtures_first_prematch_v1,0.40571081053345076,2026-02-27 22:35:26.457661+00:00,F1,2026-02-01 13:00:00+00:00,0.0,0.16460126178370957,,,-633.5906826836111,missing,<=6h,missing
535757,5867,ho15,market_outcome_gbm,fixtures_first_prematch_v1,0.4913551995931858,2026-02-27 22:35:26.457661+00:00,F1,2026-02-01 13:00:00+00:00,0.0,0.24142993216725944,,,-633.5906826836111,missing,<=6h,missing
535756,5867,dc_12,market_outcome_gbm,fixtures_first_prematch_v1,0.7443803116710116,2026-02-27 22:35:26.457661+00:00,F1,2026-02-01 13:00:00+00:00,1.0,0.06534142506140916,,,-633.5906826836111,missing,<=6h,missing
535755,5867,dc_x2,market_outcome_gbm,fixtures_first_prematch_v1,0.5294580695242946,2026-02-27 22:35:26.457661+00:00,F1,2026-02-01 13:00:00+00:00,0.0,0.2803258473843928,,,-633.5906826836111,missing,<=6h,missing
535754,5867,dc_1x,market_outcome_gbm,fixtures_first_prematch_v1,0.6841650885676612,2026-02-27 22:35:26.457661+00:00,F1,2026-02-01 13:00:00+00:00,1.0,0.09975169127947328,,,-633.5906826836111,missing,<=6h,missing
535753,5867,1x2_a,market_outcome_gbm,fixtures_first_prematch_v1,0.3158349114323387,2026-02-27 22:35:26.457661+00:00,F1,2026-02-01 13:00:00+00:00,0.0,0.09975169127947324,,,-633.5906826836111,missing,<=6h,missing
535752,5867,1x2_d,market_outcome_gbm,fixtures_first_prematch_v1,0.2589713946177104,2026-02-27 22:35:26.457661+00:00,F1,2026-02-01 13:00:00+00:00,0.0,0.06706618323024188,,,-633.5906826836111,missing,<=6h,missing
535751,5867,1x2_h,market_outcome_gbm,fixtures_first_prematch_v1,0.47054193047570525,2026-02-27 22:35:26.457661+00:00,F1,2026-02-01 13:00:00+00:00,1.0,0.2803258473843929,,,-633.5906826836111,missing,<=6h,missing
535749,5867,c85,market_outcome_gbm,fixtures_first_prematch_v1,0.6330271324477649,2026-02-27 22:35:26.457661+00:00,F1,2026-02-01 13:00:00+00:00,1.0,0.13466908551951032,,,-633.5906826836111,missing,<=6h,missing
535743,5867,o15,market_outcome_gbm,fixtures_first_prematch_v1,0.831059631059631,2026-02-27 22:35:26.457661+00:00,F1,2026-02-01 13:00:00+00:00,0.0,0.69066011037697,0.05328185328185309,1.2857142857142856,-633.5906826836111,<=1.50,<=6h,4-6%
496268,4849,a_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.27833648711841913,2026-02-27 22:35:26.457661+00:00,I2,2026-02-01 13:00:00+00:00,0.0,0.0774712000614219,,,-633.5906826836111,missing,<=6h,missing
496267,4849,h_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.143214983537955,2026-02-27 22:35:26.457661+00:00,I2,2026-02-01 13:00:00+00:00,0.0,0.020510531509776723,,,-633.5906826836111,missing,<=6h,missing
496266,4849,a_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.6408946014944251,2026-02-27 22:35:26.457661+00:00,I2,2026-02-01 13:00:00+00:00,1.0,0.12895668723584774,,,-633.5906826836111,missing,<=6h,missing
496265,4849,h_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.4982793656628783,2026-02-27 22:35:26.457661+00:00,I2,2026-02-01 13:00:00+00:00,0.0,0.24828232624540036,,,-633.5906826836111,missing,<=6h,missing
496264,4849,ao15,market_outcome_gbm,fixtures_first_prematch_v1,0.4187337027198706,2026-02-27 22:35:26.457661+00:00,I2,2026-02-01 13:00:00+00:00,0.0,0.17533791379349295,,,-633.5906826836111,missing,<=6h,missing
496263,4849,ho15,market_outcome_gbm,fixtures_first_prematch_v1,0.3507406095777182,2026-02-27 22:35:26.457661+00:00,I2,2026-02-01 13:00:00+00:00,0.0,0.12301897520694934,,,-633.5906826836111,missing,<=6h,missing
496262,4849,dc_12,market_outcome_gbm,fixtures_first_prematch_v1,0.7318076370943499,2026-02-27 22:35:26.457661+00:00,I2,2026-02-01 13:00:00+00:00,0.0,0.5355424177096157,,,-633.5906826836111,missing,<=6h,missing
496261,4849,dc_x2,market_outcome_gbm,fixtures_first_prematch_v1,0.7125173668644752,2026-02-27 22:35:26.457661+00:00,I2,2026-02-01 13:00:00+00:00,1.0,0.08264626435453475,,,-633.5906826836111,missing,<=6h,missing
496260,4849,dc_1x,market_outcome_gbm,fixtures_first_prematch_v1,0.5939137235854818,2026-02-27 22:35:26.457661+00:00,I2,2026-02-01 13:00:00+00:00,1.0,0.1649060638922085,,,-633.5906826836111,missing,<=6h,missing
496259,4849,1x2_a,market_outcome_gbm,fixtures_first_prematch_v1,0.4060862764145183,2026-02-27 22:35:26.457661+00:00,I2,2026-02-01 13:00:00+00:00,0.0,0.16490606389220855,,,-633.5906826836111,missing,<=6h,missing
496258,4849,1x2_d,market_outcome_gbm,fixtures_first_prematch_v1,0.26925508256097275,2026-02-27 22:35:26.457661+00:00,I2,2026-02-01 13:00:00+00:00,1.0,0.5339881343629708,,,-633.5906826836111,missing,<=6h,missing
496257,4849,1x2_h,market_outcome_gbm,fixtures_first_prematch_v1,0.2874826331355248,2026-02-27 22:35:26.457661+00:00,I2,2026-02-01 13:00:00+00:00,0.0,0.08264626435453475,,,-633.5906826836111,missing,<=6h,missing
496255,4849,c85,market_outcome_gbm,fixtures_first_prematch_v1,0.5934328237023775,2026-02-27 22:35:26.457661+00:00,I2,2026-02-01 13:00:00+00:00,1.0,0.16529686884262207,,,-633.5906826836111,missing,<=6h,missing
496249,4849,o15,market_outcome_gbm,fixtures_first_prematch_v1,0.7578003586371787,2026-02-27 22:35:26.457661+00:00,I2,2026-02-01 13:00:00+00:00,1.0,0.058660666276279284,0.09113369197051202,1.5,-633.5906826836111,<=1.50,<=6h,6%+
489690,4476,a_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.22678588022222057,2026-02-27 22:35:26.457661+00:00,I1,2026-02-01 13:00:00+00:00,0.0,0.051431835468167375,,,-633.5906826836111,missing,<=6h,missing
489689,4476,h_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.18895249723584517,2026-02-27 22:35:26.457661+00:00,I1,2026-02-01 13:00:00+00:00,0.0,0.03570304621166208,,,-633.5906826836111,missing,<=6h,missing
489688,4476,a_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.5274098462485806,2026-02-27 22:35:26.457661+00:00,I1,2026-02-01 13:00:00+00:00,0.0,0.2781611459199514,,,-633.5906826836111,missing,<=6h,missing
489687,4476,h_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.4942942942942943,2026-02-27 22:35:26.457661+00:00,I1,2026-02-01 13:00:00+00:00,0.0,0.2443268493718944,,,-633.5906826836111,missing,<=6h,missing
489686,4476,ao15,market_outcome_gbm,fixtures_first_prematch_v1,0.32539706635600435,2026-02-27 22:35:26.457661+00:00,I1,2026-02-01 13:00:00+00:00,0.0,0.1058832507930939,,,-633.5906826836111,missing,<=6h,missing
489685,4476,ho15,market_outcome_gbm,fixtures_first_prematch_v1,0.39292287017892297,2026-02-27 22:35:26.457661+00:00,I1,2026-02-01 13:00:00+00:00,0.0,0.15438838190964274,,,-633.5906826836111,missing,<=6h,missing
489684,4476,dc_12,market_outcome_gbm,fixtures_first_prematch_v1,0.7318076370943499,2026-02-27 22:35:26.457661+00:00,I1,2026-02-01 13:00:00+00:00,0.0,0.5355424177096157,,,-633.5906826836111,missing,<=6h,missing
489683,4476,dc_x2,market_outcome_gbm,fixtures_first_prematch_v1,0.5954474253824772,2026-02-27 22:35:26.457661+00:00,I1,2026-02-01 13:00:00+00:00,1.0,0.16366278562966635,,,-633.5906826836111,missing,<=6h,missing
489682,4476,dc_1x,market_outcome_gbm,fixtures_first_prematch_v1,0.7100061217603173,2026-02-27 22:35:26.457661+00:00,I1,2026-02-01 13:00:00+00:00,1.0,0.08409644941649191,,,-633.5906826836111,missing,<=6h,missing
489681,4476,1x2_a,market_outcome_gbm,fixtures_first_prematch_v1,0.2899938782396828,2026-02-27 22:35:26.457661+00:00,I1,2026-02-01 13:00:00+00:00,0.0,0.08409644941649198,,,-633.5906826836111,missing,<=6h,missing
489680,4476,1x2_d,market_outcome_gbm,fixtures_first_prematch_v1,0.26925508256097275,2026-02-27 22:35:26.457661+00:00,I1,2026-02-01 13:00:00+00:00,1.0,0.5339881343629708,,,-633.5906826836111,missing,<=6h,missing
489679,4476,1x2_h,market_outcome_gbm,fixtures_first_prematch_v1,0.40455257461752175,2026-02-27 22:35:26.457661+00:00,I1,2026-02-01 13:00:00+00:00,0.0,0.16366278562966552,,,-633.5906826836111,missing,<=6h,missing
489677,4476,c85,market_outcome_gbm,fixtures_first_prematch_v1,0.5715441557008715,2026-02-27 22:35:26.457661+00:00,I1,2026-02-01 13:00:00+00:00,0.0,0.326662721915822,,,-633.5906826836111,missing,<=6h,missing
489671,4476,o15,market_outcome_gbm,fixtures_first_prematch_v1,0.7266093297592033,2026-02-27 22:35:26.457661+00:00,I1,2026-02-01 13:00:00+00:00,0.0,0.5279611180931187,-0.042621439471565825,1.3,-633.5906826836111,<=1.50,<=6h,<0%
556822,21659,a_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.2769361904145357,2026-02-27 22:35:26.457661+00:00,PL1,2026-02-01 12:45:00+00:00,0.0,0.07669365356131598,,,-633.8406826836111,missing,<=6h,missing
556821,21659,h_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.22271476268600873,2026-02-27 22:35:26.457661+00:00,PL1,2026-02-01 12:45:00+00:00,1.0,0.6041723401462676,,,-633.8406826836111,missing,<=6h,missing
556820,21659,a_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.6004580007939472,2026-02-27 22:35:26.457661+00:00,PL1,2026-02-01 12:45:00+00:00,0.0,0.3605498107174639,,,-633.8406826836111,missing,<=6h,missing
556819,21659,h_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.47960684699035955,2026-02-27 22:35:26.457661+00:00,PL1,2026-02-01 12:45:00+00:00,1.0,0.270809033699315,,,-633.8406826836111,missing,<=6h,missing
556818,21659,ao15,market_outcome_gbm,fixtures_first_prematch_v1,0.4175916428825657,2026-02-27 22:35:26.457661+00:00,PL1,2026-02-01 12:45:00+00:00,0.0,0.17438278020536027,,,-633.8406826836111,missing,<=6h,missing
556817,21659,ho15,market_outcome_gbm,fixtures_first_prematch_v1,0.3822640178038322,2026-02-27 22:35:26.457661+00:00,PL1,2026-02-01 12:45:00+00:00,1.0,0.3815977436998642,,,-633.8406826836111,missing,<=6h,missing
556816,21659,dc_12,market_outcome_gbm,fixtures_first_prematch_v1,0.7419693143006674,2026-02-27 22:35:26.457661+00:00,PL1,2026-02-01 12:45:00+00:00,1.0,0.06657983476246777,,,-633.8406826836111,missing,<=6h,missing
556815,21659,dc_x2,market_outcome_gbm,fixtures_first_prematch_v1,0.7125173668644752,2026-02-27 22:35:26.457661+00:00,PL1,2026-02-01 12:45:00+00:00,0.0,0.5076809980834851,,,-633.8406826836111,missing,<=6h,missing
556814,21659,dc_1x,market_outcome_gbm,fixtures_first_prematch_v1,0.5964594712292687,2026-02-27 22:35:26.457661+00:00,PL1,2026-02-01 12:45:00+00:00,1.0,0.16284495836056143,,,-633.8406826836111,missing,<=6h,missing
556813,21659,1x2_a,market_outcome_gbm,fixtures_first_prematch_v1,0.4035405287707314,2026-02-27 22:35:26.457661+00:00,PL1,2026-02-01 12:45:00+00:00,0.0,0.16284495836056148,,,-633.8406826836111,missing,<=6h,missing
556812,21659,1x2_d,market_outcome_gbm,fixtures_first_prematch_v1,0.2589713946177104,2026-02-27 22:35:26.457661+00:00,PL1,2026-02-01 12:45:00+00:00,0.0,0.06706618323024188,,,-633.8406826836111,missing,<=6h,missing
556811,21659,1x2_h,market_outcome_gbm,fixtures_first_prematch_v1,0.2874826331355248,2026-02-27 22:35:26.457661+00:00,PL1,2026-02-01 12:45:00+00:00,1.0,0.5076809980834851,,,-633.8406826836111,missing,<=6h,missing
556809,21659,c85,market_outcome_gbm,fixtures_first_prematch_v1,0.6314441266442934,2026-02-27 22:35:26.457661+00:00,PL1,2026-02-01 12:45:00+00:00,1.0,0.13583343178498766,,,-633.8406826836111,missing,<=6h,missing
556803,21659,o15,market_outcome_gbm,fixtures_first_prematch_v1,0.7057029553138455,2026-02-27 22:35:26.457661+00:00,PL1,2026-02-01 12:45:00+00:00,1.0,0.0866107505110044,-0.008582758971868776,1.4,-633.8406826836111,<=1.50,<=6h,<0%
514000,19019,a_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.0532989304448532,2026-02-27 22:35:26.457661+00:00,N1,2026-02-01 12:30:00+00:00,0.0,0.002840775986565299,,,-634.0906826836111,missing,<=6h,missing
513999,19019,h_2up,market_outcome_gbm,fixtures_first_prematch_v1,0.35865329310191035,2026-02-27 22:35:26.457661+00:00,N1,2026-02-01 12:30:00+00:00,0.0,0.12863218465284482,,,-634.0906826836111,missing,<=6h,missing
513998,19019,a_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.3245073891625616,2026-02-27 22:35:26.457661+00:00,N1,2026-02-01 12:30:00+00:00,0.0,0.10530504562110221,,,-634.0906826836111,missing,<=6h,missing
513997,19019,h_1up,market_outcome_gbm,fixtures_first_prematch_v1,0.7597935113599465,2026-02-27 22:35:26.457661+00:00,N1,2026-02-01 12:30:00+00:00,1.0,0.057699157184784126,,,-634.0906826836111,missing,<=6h,missing
513996,19019,ao15,market_outcome_gbm,fixtures_first_prematch_v1,0.31661521490263095,2026-02-27 22:35:26.457661+00:00,N1,2026-02-01 12:30:00+00:00,0.0,0.10024519430783918,,,-634.0906826836111,missing,<=6h,missing
513995,19019,ho15,market_outcome_gbm,fixtures_first_prematch_v1,0.5336800109702688,2026-02-27 22:35:26.457661+00:00,N1,2026-02-01 12:30:00+00:00,1.0,0.2174543321686886,,,-634.0906826836111,missing,<=6h,missing
